campaign,stage,label,platform_errors,n,theorems,solves,coverage,cost,cost_per_solve,failed_cost,requests,auto_finished,missing_usage,max_cell_cost,input_cost,output_cost,large_context_requests
ace_adaptation_x3-mono,train,step16_generator_{theorem},0,1,1,1,1.0,0.00082478,0.00082478,0,1,0,0,0.00082478,0.00038918,0.00043559999999999996,0
ace_adaptation_x3-mono,train,step17_generator_{theorem},0,1,1,1,1.0,0.0375934,0.0375934,0,22,0,0,0.0375934,0.0156454,0.021948,0
ace_adaptation_x3-mono,train,step18_generator_{theorem},0,1,1,1,1.0,0.01830369,0.01830369,0,13,0,0,0.01830369,0.0066540900000000005,0.0116496,0
ace_adaptation_x3-mono,train,step19_generator_{theorem},0,1,1,1,1.0,0.031792299999999996,0.031792299999999996,0,20,0,0,0.031792299999999996,0.0143227,0.0174696,0
ace_adaptation_x3-mono,train,step20_generator_{theorem},0,1,1,0,0.0,0.06333676,,0.06333676,32,0,0,0.06333676,0.03328516,0.0300516,0
ace_adaptation_x3-mono,train,step21_generator_{theorem},0,1,1,1,1.0,0.04563518,0.04563518,0,31,0,0,0.04563518,0.021294379999999995,0.0243408,0
ace_adaptation_x3-mono,train,step22_generator_{theorem},0,1,1,1,1.0,0.028329060000000003,0.028329060000000003,0,16,0,0,0.028329060000000003,0.00967866,0.018650399999999998,0
ace_adaptation_x3-mono,train,step23_generator_{theorem},0,1,1,0,0.0,0.040529249999999996,,0.040529249999999996,32,0,0,0.040529249999999996,0.02270325,0.017826,0
ace_adaptation_x3-mono,train,step24_generator_{theorem},0,1,1,1,1.0,0.03659428,0.03659428,0,19,0,0,0.03659428,0.013035879999999996,0.023558400000000004,0
ace_adaptation_x3-mono,train,step25_generator_{theorem},0,1,1,1,1.0,0.02253509,0.02253509,0,14,0,0,0.02253509,0.010232690000000001,0.0123024,0
ace_adaptation_x3-mono,train,step26_generator_{theorem},0,1,1,1,1.0,0.0032861599999999998,0.0032861599999999998,0,3,0,0,0.0032861599999999998,0.0015293599999999998,0.0017568000000000002,0
ace_adaptation_x3-mono,train,step27_generator_{theorem},0,1,1,1,1.0,0.0037538399999999996,0.0037538399999999996,0,4,0,0,0.0037538399999999996,0.00143544,0.0023184,0
ace_adaptation_x3-mono,train,step28_generator_{theorem},0,1,1,0,0.0,0.08892337,,0.08892337,32,0,0,0.08892337,0.05306857,0.03585479999999999,0
ace_adaptation_x3-mono,train,step29_generator_{theorem},0,1,1,1,1.0,0.01723395,0.01723395,0,19,1,0,0.01723395,0.00827835,0.0089556,0
ace_adaptation_x3-mono,train,step30_generator_{theorem},0,1,1,1,1.0,0.0018483999999999998,0.0018483999999999998,0,1,0,0,0.0018483999999999998,0.0016095999999999999,0.00023879999999999998,0
ace_adaptation_x3-mono,train,step31_generator_{theorem},0,1,1,1,1.0,0.04073807,0.04073807,0,29,0,0,0.04073807,0.02065127,0.020086799999999995,0
ace_adaptation_x3-mono,train,step32_generator_{theorem},0,1,1,1,1.0,0.0007114599999999999,0.0007114599999999999,0,1,0,0,0.0007114599999999999,0.00041746,0.000294,0
ace_adaptation_x3-mono,train,step33_generator_{theorem},0,1,1,1,1.0,0.024222569999999995,0.024222569999999995,0,11,0,0,0.024222569999999995,0.01063737,0.013585199999999999,0
ace_adaptation_x3-mono,train,step34_generator_{theorem},0,1,1,0,0.0,0.06659708,,0.06659708,32,0,0,0.06659708,0.030009079999999997,0.036587999999999996,0
ace_adaptation_x3-mono,train,step35_generator_{theorem},0,1,1,1,1.0,0.00433445,0.00433445,0,8,0,0,0.00433445,0.0023028499999999995,0.0020316,0
ace_adaptation_x3-mono,train,step36_generator_{theorem},0,1,1,1,1.0,0.0017922499999999998,0.0017922499999999998,0,1,0,0,0.0017922499999999998,0.0016218499999999998,0.0001704,0
ace_adaptation_x3-mono,train,step37_generator_{theorem},0,1,1,1,1.0,0.022634090000000003,0.022634090000000003,0,17,0,0,0.022634090000000003,0.009262490000000002,0.0133716,0
ace_adaptation_x3-mono,train,step38_generator_{theorem},0,1,1,1,1.0,0.00565981,0.00565981,0,6,0,0,0.00565981,0.0035742099999999995,0.0020855999999999995,0
ace_adaptation_x3-mono,train,step39_generator_{theorem},0,1,1,0,0.0,0.04099363999999999,,0.04099363999999999,32,0,0,0.04099363999999999,0.02476484,0.016228799999999998,0
ace_adaptation_x3-noreflect,train,step00_generator_{theorem},0,1,1,1,1.0,0.00167815,0.00167815,0,4,0,0,0.00167815,0.00067975,0.0009984,0
ace_adaptation_x3-noreflect,train,step01_generator_{theorem},0,1,1,0,0.0,0.04201440000000001,,0.04201440000000001,32,0,0,0.04201440000000001,0.0172788,0.0247356,0
ace_adaptation_x3-noreflect,train,step02_generator_{theorem},0,1,1,1,1.0,0.020875509999999996,0.020875509999999996,0,20,0,0,0.020875509999999996,0.00866911,0.012206400000000001,0
ace_adaptation_x3-noreflect,train,step03_generator_{theorem},0,1,1,1,1.0,0.00030409999999999996,0.00030409999999999996,0,1,0,0,0.00030409999999999996,7.13e-05,0.0002328,0
ace_adaptation_x3-noreflect,train,step04_generator_{theorem},0,1,1,1,1.0,0.012702830000000002,0.012702830000000002,0,14,1,0,0.012702830000000002,0.00569003,0.0070128000000000005,0
ace_adaptation_x3-noreflect,train,step05_generator_{theorem},0,1,1,1,1.0,0.00332407,0.00332407,0,7,1,0,0.00332407,0.00160447,0.0017196,0
ace_adaptation_x3-noreflect,train,step06_generator_{theorem},0,1,1,1,1.0,0.0009892500000000001,0.0009892500000000001,0,2,0,0,0.0009892500000000001,0.00056685,0.00042239999999999997,0
ace_adaptation_x3-noreflect,train,step07_generator_{theorem},0,1,1,1,1.0,0.030330449999999995,0.030330449999999995,0,29,1,0,0.030330449999999995,0.013718850000000001,0.0166116,0
ace_adaptation_x3-noreflect,train,step08_generator_{theorem},0,1,1,1,1.0,0.00114775,0.00114775,0,1,0,0,0.00114775,0.0010133499999999999,0.0001344,0
ace_adaptation_x3-noreflect,train,step09_generator_{theorem},0,1,1,1,1.0,0.00485865,0.00485865,0,10,1,0,0.00485865,0.00237345,0.0024852,0
ace_adaptation_x3-noreflect,train,step10_generator_{theorem},0,1,1,1,1.0,0.01937847,0.01937847,0,18,0,0,0.01937847,0.009620069999999998,0.009758399999999999,0
ace_adaptation_x3-noreflect,train,step11_generator_{theorem},0,1,1,1,1.0,0.00481101,0.00481101,0,8,0,0,0.00481101,0.0018254099999999997,0.0029855999999999997,0
ace_adaptation_x3-noreflect,train,step12_generator_{theorem},0,1,1,1,1.0,0.0012867999999999998,0.0012867999999999998,0,1,0,0,0.0012867999999999998,0.0011175999999999998,0.0001692,0
ace_adaptation_x3-noreflect,train,step13_generator_{theorem},0,1,1,1,1.0,0.0006843800000000001,0.0006843800000000001,0,1,0,0,0.0006843800000000001,0.00038558,0.0002988,0
ace_adaptation_x3-noreflect,train,step14_generator_{theorem},0,1,1,0,0.0,0.021527659999999997,,0.021527659999999997,32,0,0,0.021527659999999997,0.013608859999999997,0.007918799999999997,0
ace_adaptation_x3-noreflect,train,step15_generator_{theorem},0,1,1,1,1.0,0.0015997399999999999,0.0015997399999999999,0,2,0,0,0.0015997399999999999,0.0007009399999999999,0.0008988,0
ace_adaptation_x3-noreflect,train,step16_generator_{theorem},0,1,1,1,1.0,0.00377176,0.00377176,0,5,0,0,0.00377176,0.00202456,0.0017472,0
ace_adaptation_x3-noreflect,train,step17_generator_{theorem},0,1,1,0,0.0,0.04898246999999999,,0.04898246999999999,32,0,0,0.04898246999999999,0.02131647,0.027666,0
ace_adaptation_x3-noreflect,train,step18_generator_{theorem},0,1,1,1,1.0,0.03408276,0.03408276,0,17,0,0,0.03408276,0.01281396,0.0212688,0
ace_adaptation_x3-noreflect,train,step19_generator_{theorem},0,1,1,1,1.0,0.02551894,0.02551894,0,12,0,0,0.02551894,0.00986134,0.0156576,0
ace_adaptation_x3-noreflect,train,step20_generator_{theorem},0,1,1,0,0.0,0.028948620000000005,,0.028948620000000005,32,0,0,0.028948620000000005,0.017565419999999995,0.011383199999999998,0
ace_adaptation_x3-noreflect,train,step21_generator_{theorem},0,1,1,0,0.0,0.07171185000000001,,0.07171185000000001,32,0,0,0.07171185000000001,0.03146385000000001,0.04024799999999999,0
ace_adaptation_x3-noreflect,train,step22_generator_{theorem},0,1,1,1,1.0,0.0520309,0.0520309,0,27,0,0,0.0520309,0.0219505,0.030080399999999997,0
ace_adaptation_x3-noreflect,train,step23_generator_{theorem},0,1,1,1,1.0,0.01578109,0.01578109,0,15,0,0,0.01578109,0.00731149,0.008469599999999999,0
ace_adaptation_x3-noreflect,train,step24_generator_{theorem},0,1,1,1,1.0,0.032550319999999994,0.032550319999999994,0,16,0,0,0.032550319999999994,0.01061912,0.0219312,0
ace_adaptation_x3-noreflect,train,step25_generator_{theorem},0,1,1,1,1.0,0.00805743,0.00805743,0,13,0,0,0.00805743,0.0034950299999999992,0.0045623999999999994,0
ace_adaptation_x3-noreflect,train,step26_generator_{theorem},0,1,1,1,1.0,0.01226538,0.01226538,0,8,0,0,0.01226538,0.00438018,0.0078852,0
ace_adaptation_x3-noreflect,train,step27_generator_{theorem},0,1,1,1,1.0,0.00196314,0.00196314,0,1,1,0,0.00196314,0.00040434,0.0015588,0
ace_adaptation_x3-noreflect,train,step28_generator_{theorem},0,1,1,0,0.0,0.09529305000000002,,0.09529305000000002,32,0,0,0.09529305000000002,0.07194705000000001,0.023346,0
ace_adaptation_x3-noreflect,train,step29_generator_{theorem},0,1,1,1,1.0,0.04075099000000001,0.04075099000000001,0,24,0,0,0.04075099000000001,0.017613789999999997,0.0231372,0
ace_adaptation_x3-noreflect,train,step30_generator_{theorem},0,1,1,1,1.0,0.0006607900000000001,0.0006607900000000001,0,1,0,0,0.0006607900000000001,0.00037999,0.0002808,0
ace_adaptation_x3-noreflect,train,step31_generator_{theorem},0,1,1,1,1.0,0.034014739999999995,0.034014739999999995,0,20,0,0,0.034014739999999995,0.012594739999999998,0.021419999999999998,0
ace_adaptation_x3-noreflect,train,step32_generator_{theorem},0,1,1,1,1.0,0.004496409999999999,0.004496409999999999,0,8,0,0,0.004496409999999999,0.00291961,0.0015767999999999997,0
ace_adaptation_x3-noreflect,train,step33_generator_{theorem},0,1,1,1,1.0,0.006389059999999999,0.006389059999999999,0,10,0,0,0.006389059999999999,0.00287546,0.0035135999999999995,0
ace_adaptation_x3-noreflect,train,step34_generator_{theorem},0,1,1,0,0.0,0.0701298,,0.0701298,32,0,0,0.0701298,0.0314178,0.038711999999999996,0
ace_adaptation_x3-noreflect,train,step35_generator_{theorem},0,1,1,1,1.0,0.0017906200000000001,0.0017906200000000001,0,4,0,0,0.0017906200000000001,0.00093862,0.000852,0
ace_adaptation_x3-noreflect,train,step36_generator_{theorem},0,1,1,1,1.0,0.0015088999999999999,0.0015088999999999999,0,1,0,0,0.0015088999999999999,0.0013961,0.00011279999999999999,0
ace_adaptation_x3-noreflect,train,step37_generator_{theorem},0,1,1,1,1.0,0.037457529999999996,0.037457529999999996,0,22,1,0,0.037457529999999996,0.01600033,0.0214572,0
ace_adaptation_x3-noreflect,train,step38_generator_{theorem},0,1,1,1,1.0,0.00224808,0.00224808,0,3,1,0,0.00224808,0.00096648,0.0012816,0
ace_adaptation_x3-noreflect,train,step39_generator_{theorem},0,1,1,0,0.0,0.03598526999999999,,0.03598526999999999,32,0,0,0.03598526999999999,0.020919269999999997,0.015065999999999998,0
ace_adaptation_x3-offline,train,step00_generator_{theorem},0,1,1,1,1.0,0.0012812099999999999,0.0012812099999999999,0,4,0,0,0.0012812099999999999,0.00053841,0.0007428,0
ace_adaptation_x3-offline,train,step01_generator_{theorem},0,1,1,0,0.0,0.06643939000000001,,0.06643939000000001,32,0,0,0.06643939000000001,0.03041179,0.03602759999999999,0
ace_adaptation_x3-offline,train,step02_generator_{theorem},0,1,1,1,1.0,0.0019376999999999997,0.0019376999999999997,0,3,0,0,0.0019376999999999997,0.0004881,0.0014495999999999999,0
ace_adaptation_x3-offline,train,step03_generator_{theorem},0,1,1,1,1.0,0.0005069,0.0005069,0,1,0,0,0.0005069,7.13e-05,0.00043559999999999996,0
ace_adaptation_x3-offline,train,step04_generator_{theorem},0,1,1,1,1.0,0.01562096,0.01562096,0,13,1,0,0.01562096,0.00843416,0.0071868,0
ace_adaptation_x3-offline,train,step05_generator_{theorem},0,1,1,1,1.0,0.00521442,0.00521442,0,7,1,0,0.00521442,0.0030004199999999997,0.002214,0
ace_adaptation_x3-offline,train,step06_generator_{theorem},0,1,1,1,1.0,0.00057945,0.00057945,0,1,1,0,0.00057945,0.00041265000000000003,0.0001668,0
ace_adaptation_x3-offline,train,step07_generator_{theorem},0,1,1,1,1.0,0.01327626,0.01327626,0,13,0,0,0.01327626,0.005026259999999999,0.00825,0
ace_adaptation_x3-offline,train,step08_generator_{theorem},0,1,1,1,1.0,0.00045308,0.00045308,0,1,0,0,0.00045308,0.00033188,0.00012119999999999999,0
ace_adaptation_x3-offline,train,step09_generator_{theorem},0,1,1,1,1.0,0.0018329699999999997,0.0018329699999999997,0,2,1,0,0.0018329699999999997,0.0013805699999999998,0.0004524,0
ace_adaptation_x3-offline,train,step10_generator_{theorem},0,1,1,1,1.0,0.009679169999999999,0.009679169999999999,0,16,0,0,0.009679169999999999,0.0043691699999999995,0.0053100000000000005,0
ace_adaptation_x3-offline,train,step11_generator_{theorem},0,1,1,1,1.0,0.0034152899999999996,0.0034152899999999996,0,8,0,0,0.0034152899999999996,0.00195249,0.0014628,0
ace_adaptation_x3-offline,train,step12_generator_{theorem},0,1,1,1,1.0,0.00052014,0.00052014,0,1,1,0,0.00052014,0.00038574,0.0001344,0
ace_adaptation_x3-offline,train,step13_generator_{theorem},0,1,1,1,1.0,0.0014069999999999998,0.0014069999999999998,0,1,0,0,0.0014069999999999998,0.0010925999999999998,0.0003144,0
ace_adaptation_x3-offline,train,step14_generator_{theorem},0,1,1,0,0.0,0.02489466,,0.02489466,32,0,0,0.02489466,0.015503459999999998,0.009391199999999999,0
ace_adaptation_x3-offline,train,step15_generator_{theorem},0,1,1,1,1.0,0.0009353399999999999,0.0009353399999999999,0,1,1,0,0.0009353399999999999,0.00041573999999999995,0.0005195999999999999,0
ace_adaptation_x3-offline,train,step16_generator_{theorem},0,1,1,1,1.0,0.0040685999999999995,0.0040685999999999995,0,6,0,0,0.0040685999999999995,0.0013998,0.0026688,0
ace_adaptation_x3-offline,train,step17_generator_{theorem},0,1,1,1,1.0,0.05397058,0.05397058,0,28,0,0,0.05397058,0.021212980000000003,0.0327576,0
ace_adaptation_x3-offline,train,step18_generator_{theorem},0,1,1,1,1.0,0.037360750000000005,0.037360750000000005,0,20,0,0,0.037360750000000005,0.014651950000000002,0.022708799999999994,0
ace_adaptation_x3-offline,train,step19_generator_{theorem},0,1,1,1,1.0,0.00735459,0.00735459,0,8,0,0,0.00735459,0.00343059,0.003924,0
ace_adaptation_x3-offline,train,step20_generator_{theorem},0,1,1,0,0.0,0.0419712,,0.0419712,32,0,0,0.0419712,0.028525199999999997,0.013445999999999998,0
ace_adaptation_x3-offline,train,step21_generator_{theorem},0,1,1,0,0.0,0.04552977999999999,,0.04552977999999999,32,0,0,0.04552977999999999,0.02077978,0.02475,0
ace_adaptation_x3-offline,train,step22_generator_{theorem},0,1,1,1,1.0,0.034983799999999995,0.034983799999999995,0,20,0,0,0.034983799999999995,0.0141902,0.020793599999999995,0
ace_adaptation_x3-offline,train,step23_generator_{theorem},0,1,1,1,1.0,0.022405319999999996,0.022405319999999996,0,12,0,0,0.022405319999999996,0.00878052,0.0136248,0
ace_adaptation_x3-offline,train,step24_generator_{theorem},0,1,1,0,0.0,0.04886837,,0.04886837,32,0,0,0.04886837,0.024679970000000002,0.0241884,0
ace_adaptation_x3-offline,train,step25_generator_{theorem},0,1,1,1,1.0,0.00377302,0.00377302,0,6,0,0,0.00377302,0.00165622,0.0021168000000000003,0
ace_adaptation_x3-offline,train,step26_generator_{theorem},0,1,1,1,1.0,0.00858562,0.00858562,0,8,0,0,0.00858562,0.00387562,0.00471,0
ace_adaptation_x3-offline,train,step27_generator_{theorem},0,1,1,1,1.0,0.0023020799999999998,0.0023020799999999998,0,3,0,0,0.0023020799999999998,0.0008236799999999999,0.0014784,0
ace_adaptation_x3-offline,train,step28_generator_{theorem},0,1,1,1,1.0,0.07606939,0.07606939,0,28,0,0,0.07606939,0.04564098999999999,0.0304284,0
ace_adaptation_x3-offline,train,step29_generator_{theorem},0,1,1,1,1.0,0.01833354,0.01833354,0,18,0,0,0.01833354,0.009748739999999999,0.0085848,0
ace_adaptation_x3-offline,train,step30_generator_{theorem},0,1,1,1,1.0,0.00243046,0.00243046,0,3,0,0,0.00243046,0.00098686,0.0014436,0
ace_adaptation_x3-offline,train,step31_generator_{theorem},0,1,1,1,1.0,0.03257064,0.03257064,0,16,0,0,0.03257064,0.011492639999999998,0.021077999999999996,0
ace_adaptation_x3-offline,train,step32_generator_{theorem},0,1,1,1,1.0,0.00434805,0.00434805,0,6,1,0,0.00434805,0.00191925,0.0024287999999999996,0
ace_adaptation_x3-offline,train,step33_generator_{theorem},0,1,1,1,1.0,0.01366357,0.01366357,0,12,1,0,0.01366357,0.0058563700000000005,0.0078072,0
ace_adaptation_x3-offline,train,step34_generator_{theorem},0,1,1,0,0.0,0.06397655000000001,,0.06397655000000001,32,0,0,0.06397655000000001,0.027695749999999995,0.036280799999999995,0
ace_adaptation_x3-offline,train,step35_generator_{theorem},0,1,1,1,1.0,0.00494227,0.00494227,0,6,0,0,0.00494227,0.00340867,0.0015336,0
ace_adaptation_x3-offline,train,step36_generator_{theorem},0,1,1,1,1.0,0.0015447499999999997,0.0015447499999999997,0,1,0,0,0.0015447499999999997,0.0014223499999999997,0.0001224,0
ace_adaptation_x3-offline,train,step37_generator_{theorem},0,1,1,1,1.0,0.013110409999999998,0.013110409999999998,0,10,0,0,0.013110409999999998,0.005095609999999999,0.008014799999999999,0
ace_adaptation_x3-offline,train,step38_generator_{theorem},0,1,1,1,1.0,0.0026085199999999996,0.0026085199999999996,0,4,1,0,0.0026085199999999996,0.0013041199999999998,0.0013044,0
ace_adaptation_x3-offline,train,step39_generator_{theorem},0,1,1,0,0.0,0.057582129999999995,,0.057582129999999995,32,0,0,0.057582129999999995,0.02925853,0.028323599999999994,0
ace_adaptation_x3-offline-e3,train,step00_generator_{theorem},0,1,1,1,1.0,0.0013829600000000001,0.0013829600000000001,0,4,0,0,0.0013829600000000001,0.00057896,0.0008039999999999999,0
ace_adaptation_x3-offline-e3,train,step01_generator_{theorem},0,1,1,0,0.0,0.05919676,,0.05919676,32,0,0,0.05919676,0.025251159999999998,0.0339456,0
ace_adaptation_x3-offline-e3,train,step02_generator_{theorem},0,1,1,1,1.0,0.00176118,0.00176118,0,3,0,0,0.00176118,0.0005059800000000001,0.0012552,0
ace_adaptation_x3-offline-e3,train,step03_generator_{theorem},0,1,1,1,1.0,0.0007121,0.0007121,0,1,0,0,0.0007121,7.13e-05,0.0006408,0
ace_adaptation_x3-offline-e3,train,step04_generator_{theorem},0,1,1,0,0.0,0.32222839000000003,,0.32222839000000003,13,0,0,0.32222839000000003,0.30942199000000004,0.012806399999999999,2
ace_adaptation_x3-offline-e3,train,step05_generator_{theorem},0,1,1,1,1.0,0.00222162,0.00222162,0,7,1,0,0.00222162,0.00111882,0.0011028000000000001,0
ace_adaptation_x3-offline-e3,train,step06_generator_{theorem},0,1,1,1,1.0,0.0017392899999999999,0.0017392899999999999,0,2,1,0,0.0017392899999999999,0.00116329,0.000576,0
ace_adaptation_x3-offline-e3,train,step07_generator_{theorem},0,1,1,1,1.0,0.021140169999999996,0.021140169999999996,0,20,1,0,0.021140169999999996,0.008637369999999998,0.012502799999999998,0
ace_adaptation_x3-offline-e3,train,step08_generator_{theorem},0,1,1,1,1.0,0.0011605499999999998,0.0011605499999999998,0,1,0,0,0.0011605499999999998,0.0010213499999999999,0.0001392,0
ace_adaptation_x3-offline-e3,train,step09_generator_{theorem},0,1,1,1,1.0,0.00179708,0.00179708,0,3,0,0,0.00179708,0.00089948,0.0008976,0
ace_adaptation_x3-offline-e3,train,step100_generator_{theorem},0,1,1,0,0.0,0.04386979,,0.04386979,32,0,0,0.04386979,0.02475619,0.0191136,0
ace_adaptation_x3-offline-e3,train,step101_generator_{theorem},0,1,1,0,0.0,0.04369177,,0.04369177,32,0,0,0.04369177,0.025178170000000003,0.0185136,0
ace_adaptation_x3-offline-e3,train,step102_generator_{theorem},0,1,1,1,1.0,0.02174686,0.02174686,0,14,1,0,0.02174686,0.012720460000000001,0.0090264,0
ace_adaptation_x3-offline-e3,train,step103_generator_{theorem},0,1,1,1,1.0,0.00116644,0.00116644,0,1,0,0,0.00116644,0.00041284,0.0007536,0
ace_adaptation_x3-offline-e3,train,step104_generator_{theorem},0,1,1,1,1.0,0.0017921699999999998,0.0017921699999999998,0,2,0,0,0.0017921699999999998,0.00072657,0.0010655999999999999,0
ace_adaptation_x3-offline-e3,train,step105_generator_{theorem},0,1,1,0,0.0,0.06134388999999999,,0.06134388999999999,32,0,0,0.06134388999999999,0.03054589,0.030798,0
ace_adaptation_x3-offline-e3,train,step106_generator_{theorem},0,1,1,1,1.0,0.008165500000000001,0.008165500000000001,0,7,0,0,0.008165500000000001,0.0046627,0.0035027999999999995,0
ace_adaptation_x3-offline-e3,train,step107_generator_{theorem},0,1,1,1,1.0,0.01939458,0.01939458,0,14,0,0,0.01939458,0.00780378,0.0115908,0
ace_adaptation_x3-offline-e3,train,step108_generator_{theorem},0,1,1,1,1.0,0.007376819999999999,0.007376819999999999,0,5,0,0,0.007376819999999999,0.00406122,0.0033156,0
ace_adaptation_x3-offline-e3,train,step109_generator_{theorem},0,1,1,1,1.0,0.0017335200000000001,0.0017335200000000001,0,1,0,0,0.0017335200000000001,0.00045792,0.0012756,0
ace_adaptation_x3-offline-e3,train,step10_generator_{theorem},0,1,1,1,1.0,0.015128600000000002,0.015128600000000002,0,16,1,0,0.015128600000000002,0.006374599999999999,0.008754,0
ace_adaptation_x3-offline-e3,train,step110_generator_{theorem},0,1,1,1,1.0,0.0007591199999999998,0.0007591199999999998,0,1,0,0,0.0007591199999999998,0.00048191999999999994,0.00027719999999999996,0
ace_adaptation_x3-offline-e3,train,step111_generator_{theorem},0,1,1,1,1.0,0.00208865,0.00208865,0,1,1,0,0.00208865,0.00192185,0.0001668,0
ace_adaptation_x3-offline-e3,train,step112_generator_{theorem},0,1,1,0,0.0,0.07621415000000001,,0.07621415000000001,32,0,0,0.07621415000000001,0.03452374999999999,0.041690399999999996,0
ace_adaptation_x3-offline-e3,train,step113_generator_{theorem},0,1,1,1,1.0,0.0024522399999999996,0.0024522399999999996,0,4,1,0,0.0024522399999999996,0.00129904,0.0011532,0
ace_adaptation_x3-offline-e3,train,step114_generator_{theorem},0,1,1,1,1.0,0.00360869,0.00360869,0,5,0,0,0.00360869,0.0017066899999999999,0.0019019999999999996,0
ace_adaptation_x3-offline-e3,train,step115_generator_{theorem},0,1,1,1,1.0,0.01169734,0.01169734,0,14,0,0,0.01169734,0.00774934,0.003947999999999999,0
ace_adaptation_x3-offline-e3,train,step116_generator_{theorem},0,1,1,0,0.0,0.036663070000000006,,0.036663070000000006,32,0,0,0.036663070000000006,0.02022547,0.016437599999999997,0
ace_adaptation_x3-offline-e3,train,step117_generator_{theorem},0,1,1,1,1.0,0.0007809399999999999,0.0007809399999999999,0,1,0,0,0.0007809399999999999,0.00044974,0.0003312,0
ace_adaptation_x3-offline-e3,train,step118_generator_{theorem},0,1,1,1,1.0,0.01915412,0.01915412,0,14,0,0,0.01915412,0.00766412,0.01149,0
ace_adaptation_x3-offline-e3,train,step119_generator_{theorem},0,1,1,1,1.0,0.00650736,0.00650736,0,6,0,0,0.00650736,0.00288576,0.0036215999999999996,0
ace_adaptation_x3-offline-e3,train,step11_generator_{theorem},0,1,1,1,1.0,0.01150702,0.01150702,0,13,0,0,0.01150702,0.00497062,0.0065363999999999995,0
ace_adaptation_x3-offline-e3,train,step12_generator_{theorem},0,1,1,1,1.0,0.0005827,0.0005827,0,1,1,0,0.0005827,0.00038710000000000003,0.00019559999999999998,0
ace_adaptation_x3-offline-e3,train,step13_generator_{theorem},0,1,1,1,1.0,0.0013675999999999998,0.0013675999999999998,0,1,0,0,0.0013675999999999998,0.0011095999999999999,0.000258,0
ace_adaptation_x3-offline-e3,train,step14_generator_{theorem},0,1,1,0,0.0,0.03957603,,0.03957603,32,0,0,0.03957603,0.01896483,0.020611199999999996,0
ace_adaptation_x3-offline-e3,train,step15_generator_{theorem},0,1,1,1,1.0,0.0007075,0.0007075,0,1,0,0,0.0007075,0.0004171,0.0002904,0
ace_adaptation_x3-offline-e3,train,step16_generator_{theorem},0,1,1,1,1.0,0.0006421199999999999,0.0006421199999999999,0,1,0,0,0.0006421199999999999,0.00036372,0.0002784,0
ace_adaptation_x3-offline-e3,train,step17_generator_{theorem},0,1,1,0,0.0,0.04861180999999999,,0.04861180999999999,32,0,0,0.04861180999999999,0.022855010000000002,0.025756800000000003,0
ace_adaptation_x3-offline-e3,train,step18_generator_{theorem},0,1,1,1,1.0,0.029359039999999996,0.029359039999999996,0,12,0,0,0.029359039999999996,0.00941264,0.0199464,0
ace_adaptation_x3-offline-e3,train,step19_generator_{theorem},0,1,1,1,1.0,0.02085666,0.02085666,0,18,0,0,0.02085666,0.013879859999999997,0.0069768,0
ace_adaptation_x3-offline-e3,train,step20_generator_{theorem},0,1,1,0,0.0,0.03592609000000001,,0.03592609000000001,32,0,0,0.03592609000000001,0.02061769,0.015308400000000003,0
ace_adaptation_x3-offline-e3,train,step21_generator_{theorem},0,1,1,0,0.0,0.0711338,,0.0711338,32,0,0,0.0711338,0.030737,0.040396800000000004,0
ace_adaptation_x3-offline-e3,train,step22_generator_{theorem},0,1,1,1,1.0,0.033188079999999995,0.033188079999999995,0,19,0,0,0.033188079999999995,0.01346128,0.019726799999999996,0
ace_adaptation_x3-offline-e3,train,step23_generator_{theorem},0,1,1,1,1.0,0.024971209999999997,0.024971209999999997,0,12,0,0,0.024971209999999997,0.00997601,0.014995199999999998,0
ace_adaptation_x3-offline-e3,train,step24_generator_{theorem},0,1,1,0,0.0,0.06521440999999999,,0.06521440999999999,32,0,0,0.06521440999999999,0.031860410000000006,0.033354,0
ace_adaptation_x3-offline-e3,train,step25_generator_{theorem},0,1,1,1,1.0,0.0090906,0.0090906,0,7,0,0,0.0090906,0.0038766,0.005214,0
ace_adaptation_x3-offline-e3,train,step26_generator_{theorem},0,1,1,1,1.0,0.0053054800000000004,0.0053054800000000004,0,4,0,0,0.0053054800000000004,0.0019406799999999997,0.0033648000000000003,0
ace_adaptation_x3-offline-e3,train,step27_generator_{theorem},0,1,1,1,1.0,0.00123274,0.00123274,0,2,0,0,0.00123274,0.00058594,0.0006468,0
ace_adaptation_x3-offline-e3,train,step28_generator_{theorem},0,1,1,0,0.0,0.0536274,,0.0536274,32,0,0,0.0536274,0.0299094,0.023718,0
ace_adaptation_x3-offline-e3,train,step29_generator_{theorem},0,1,1,1,1.0,0.00816405,0.00816405,0,9,0,0,0.00816405,0.0031516499999999998,0.0050124,0
ace_adaptation_x3-offline-e3,train,step30_generator_{theorem},0,1,1,1,1.0,0.0006763100000000001,0.0006763100000000001,0,1,0,0,0.0006763100000000001,0.00037991,0.0002964,0
ace_adaptation_x3-offline-e3,train,step31_generator_{theorem},0,1,1,1,1.0,0.031208110000000004,0.031208110000000004,0,21,0,0,0.031208110000000004,0.01386571,0.017342399999999997,0
ace_adaptation_x3-offline-e3,train,step32_generator_{theorem},0,1,1,1,1.0,0.01025149,0.01025149,0,12,1,0,0.01025149,0.004862289999999999,0.0053891999999999985,0
