ledger,cell,receipt,date,stage,charged,uncached,input,cached,output
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,36fb4b75a9dc4edc9674d66f96627530,2026-09-09,validation,0.00066256,0.0018105999999999999,7661,6378,232
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,0190b32413734324af7d7788b014c866,2026-09-09,validation,0.00087156,0.00225,9750,7658,250
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,de1ea51bb81547b8a09232ed1208d4b1,2026-09-09,validation,0.00074174,0.0024961999999999996,10759,9747,287
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,f556f57920cf41ba8966d3bed617200c,2026-09-09,validation,0.00162272,0.0035588,15028,10756,461
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,3eeb7b56cd1e40ad90c75ff2b6a5eda5,2026-09-09,validation,0.0022413,0.0049458,16221,15025,1418
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,c7faa358bfc244a0a3df5e29197f4703,2026-09-09,validation,0.00261364,0.0034725999999999997,15725,4772,273
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,f4eca8f0a6254018b0a9d35c926fdb25,2026-09-09,validation,0.0006010400000000001,0.0034309999999999996,16705,15722,75
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,a88f5b405b7540dca318e3c6b79a1b61,2026-09-09,validation,0.00061164,0.0036179999999999997,16968,16702,187
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,6b38e898e7384a56b342122999a0e208,2026-09-09,validation,0.0018596999999999997,0.0049134,18219,16965,1058
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,d30abb4cb9a64915a020dd667944398a,2026-09-09,validation,0.00392544,0.004784399999999999,18264,4772,943
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,164ed550ff304af9a9d060c2609ac587,2026-09-09,validation,0.00134102,0.004627999999999999,19888,18261,542
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,34df40bd53f14124a6df41209aa59250,2026-09-09,validation,0.00374904,0.004607999999999999,19434,4772,601
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,a8863cbb996d4c5caef225929d1f2984,2026-09-09,validation,0.00081522,0.0043128,20154,19431,235
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,51cbedd6bca84c1eaeb433ea9da79bef,2026-09-09,validation,0.00119022,0.0048173999999999995,20799,20151,548
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,a6eb07b02cb1492698cbfc6a75d2c4bf,2026-09-09,validation,0.0040944399999999995,0.0049534,20393,4772,729
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,d0a7e6eb363d4db2af2dce5b55317e1d,2026-09-09,validation,0.0010428,0.004713,22071,20390,249
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,0885585eb3b24e80991f72c1a9ffd926,2026-09-09,validation,0.00126556,0.0052378,22979,22068,535
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,6884b4f0a7144fbd998cc1ee103ff440,2026-09-09,validation,0.004927239999999999,0.0057862,22595,4772,1056
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_282__reference-r64__gpt-5.6-luna__seed0,36d16ab0c55d4650a75d711a3b68bbf5,2026-09-09,validation,0.00138544,0.005451999999999999,24596,22592,444
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,eb5dc845462b4b58b60f3c5adf038b45,2026-09-09,validation,0.00052226,0.0016856,6466,6463,327
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,01dade0aa46846d4a56ab53e24e8f9b6,2026-09-09,validation,0.00265826,0.0038215999999999997,7738,6463,1895
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,b32f4692e17c4fdf9ecb702bdaea0adb,2026-09-09,validation,0.00364524,0.0045042,8865,4772,2276
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,c9d3b98004064c4889c2c54ffc9eda06,2026-09-09,validation,0.0033666399999999997,0.0042255999999999995,10820,4772,1718
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,e925b4bb15eb4e9b9746ef2acb4ceb61,2026-09-09,validation,0.0034278399999999997,0.0042868,12422,4772,1502
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,15747edf76c94736b510177a9ec6f9f6,2026-09-09,validation,0.004620839999999999,0.0054798,14493,4772,2151
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,900d6ecee19c4324a3650b62cf59488a,2026-09-09,validation,0.00465684,0.0055157999999999995,16425,4772,1859
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,5d1eb10d79d5410e947ccbae55ea91db,2026-09-09,validation,0.00563844,0.0064973999999999995,20091,4772,2066
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,6ee7c7908f814877987bb3c20988623e,2026-09-09,validation,0.006659439999999999,0.0075184,20306,4772,2881
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_405__reference-r64__gpt-5.6-luna__seed0,a618df533b934ed8bdbdf5ec9a8ae8f3,2026-09-09,validation,0.00534604,0.0062050000000000004,23297,4772,1288
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,5e7da0db6b6946e796f49e8bf1e09b30,2026-09-09,validation,0.00029168,0.0013886,6097,6094,141
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,cd0435432fe94397b47c7b060b3b68e1,2026-09-09,validation,0.00031588,0.0014127999999999999,6326,6094,123
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,791501851e7c4b799bd9c4b30336c815,2026-09-09,validation,0.00100446,0.0021425999999999997,6963,6323,625
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,365514f29e644eb7a99ff91e2da87555,2026-09-09,validation,0.0017613999999999998,0.0030142,9059,6960,1002
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2002_p3__reference-r64__gpt-5.6-luna__seed0,9e4f13dde3af4803b26fd7ffeebdeee6,2026-09-09,validation,0.00231824,0.0031772,11512,4772,729
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_327__reference-r64__gpt-5.6-luna__seed0,d9459e246947442fbfca1905496a2229,2026-09-09,validation,0.00026262,0.0013356,5964,5961,119
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_327__reference-r64__gpt-5.6-luna__seed0,a3796eba584140c28a99a33fafa7b41c,2026-09-09,validation,0.0010352199999999999,0.0021081999999999997,9197,5961,224
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,98ebf0f4d76b4967ab73f0486537c766,2026-09-09,validation,0.00074696,0.001859,6181,6178,519
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,fb0e503124b74f90b7bdd987d73666da,2026-09-09,validation,0.00065456,0.0017666,6877,6178,326
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,fd7f780219b24c3e912c436adbef6f51,2026-09-09,validation,0.00035648,0.0015938,7333,6874,106
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,01b7278e0ba54764a7f92b34f2021604,2026-09-09,validation,0.0011144,0.0024338,8473,7330,616
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,61168585460b4fb2a12745652b7bc188,2026-09-09,validation,0.00142604,0.0022849999999999997,8239,4772,531
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,a21e212011b84da39393eb583f4de086,2026-09-09,validation,0.00045651999999999997,0.001939,8933,8236,127
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,6ee49c2c6e4a48cbab9b06dd36b0f4a3,2026-09-09,validation,0.0005122,0.0021196,9092,8930,251
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,092242c7c28e4a29b0af9b88a73dc545,2026-09-09,validation,0.00039798,0.002034,9468,9089,117
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,6caadba471564b959aed1748bd846ac8,2026-09-09,validation,0.0005601,0.0022638,9873,9465,241
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,6b58cacba154455b8a76ea91d476820e,2026-09-09,validation,0.0007166,0.0024931999999999997,10576,9870,315
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,26274084f9204d198c77f52785363441,2026-09-09,validation,0.00109646,0.0029996,10924,10573,679
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,86bbd28a1c8e45a4bf0e0822b92731bd,2026-09-09,validation,0.00041962000000000005,0.0023853999999999998,11645,10921,47
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,ab55b8c84dee4ca792d769e5fbe6ecf5,2026-09-09,validation,0.00041264000000000003,0.0025082,11845,11642,116
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,613021836e93490b861702cc630ce439,2026-09-09,validation,0.00047624,0.0026078,12259,11842,130
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,24872abdaf4d4ad2b2229cfc9780782f,2026-09-09,validation,0.00033431999999999993,0.0025404,12462,12256,40
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,9b0b2374706f48cb84fc6c53ca618e95,2026-09-09,validation,0.00064158,0.0028842,14085,12459,56
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,0a68d2b6d737464a80bcee945738da0f,2026-09-09,validation,0.00180344,0.0043381999999999995,14305,14082,1231
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,7955131112d24cd9b339e6e574762fd5,2026-09-09,validation,0.00115744,0.0037318,15731,14302,488
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,886b8664dd8c45a99f361777ab6429c7,2026-09-09,validation,0.00067136,0.0035024,16408,15728,184
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,0ef6c869bd9c4a24b1e6ecda84d36f3b,2026-09-09,validation,0.0005165,0.0034694,16795,16405,92
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,39f6acebd39648a2aacd44bf517b4204,2026-09-09,validation,0.00048624,0.0035088,17076,16792,78
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,a101e43ffcee4e2fb818b604d2f96c07,2026-09-09,validation,0.00049946,0.0035725999999999996,17317,17073,91
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,e161a00ca30a47698128ddead79ec52c,2026-09-09,validation,0.00050208,0.0036186,17571,17314,87
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,6f0c1b12118f4876b87b4e55ded7edf7,2026-09-09,validation,0.0004955599999999999,0.0036578,17821,17568,78
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,1fb19967ff8b4c5c9ec3676d1db1a2e9,2026-09-09,validation,0.00049876,0.003706,18062,17818,78
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,cea550f080374aa4a7a854fbc1e46839,2026-09-09,validation,0.00051798,0.0037686,18303,18059,90
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,46e80ec398ea44f7a76acdb7cf4ef7af,2026-09-09,validation,0.0005312,0.0038252,18556,18300,95
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,1ca5ec3bd470423d9ab1c4e86a92668d,2026-09-09,validation,0.00051686,0.0038564,18814,18553,78
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_43__reference-r64__gpt-5.6-luna__seed0,6cea16da8cbe4224a73f1d3a5a6c2d2b,2026-09-09,validation,0.00053062,0.0039166,19055,18811,88
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,56c8be6fa03c46288f02e72bb1c7b99b,2026-09-09,validation,0.00061184,0.0014708,6202,4772,192
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,45178c82b12d4d178e23b93b00ccb137,2026-09-09,validation,0.00033978000000000003,0.0014556,6432,6199,141
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,6dfde3d6d924487db9d8a98ee0e851d8,2026-09-09,validation,0.00307838,0.0042356,6982,6429,2366
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,39e58f55fe3d4891a367bc6f0d833c21,2026-09-09,validation,0.00161604,0.0024749999999999998,7701,4772,779
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,cf236f172054438a8f21cbd61cb92855,2026-09-09,validation,0.00221604,0.0030749999999999996,8115,4772,1210
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,28accbbb7aef4065ac36972fa338e8e6,2026-09-09,validation,0.00232904,0.003188,11308,4772,772
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,bc1df16b526f4998a1dfb36acf553d56,2026-09-09,validation,0.0013274399999999998,0.0021864000000000002,10272,4772,110
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,b091519369054295af1b6f2e7a8e0aa6,2026-09-09,validation,0.00122878,0.0030771999999999996,10748,10269,773
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,021178d3059a46cdb43da45910bad1f1,2026-09-09,validation,0.0023668400000000003,0.0032258,11935,4772,699
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,ea942fb3685d446d8909425158d7e5a6,2026-09-09,validation,0.00345344,0.004312399999999999,13240,4772,1387
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,bf576434076f4afe8c6fb24e026fefbf,2026-09-09,validation,0.00284224,0.0037012,14594,4772,652
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2003_p6__reference-r64__gpt-5.6-luna__seed0,40dcdd6b9afb4e67a803c66dc3b2bed1,2026-09-09,validation,0.00168104,0.0038288,15928,11932,536
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,22a2b82a75994f918b36c72c94bd1f2f,2026-09-09,validation,0.00043846,0.0015496,6176,6173,262
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,c163e5d464c646d8a79cf87d1df9fb74,2026-09-09,validation,0.00084506,0.0019562,6571,6173,535
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,77562bf212544d7392a6cdc01cff4cf3,2026-09-09,validation,0.00110304,0.0019619999999999998,6930,4772,480
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,eb1c32fe314d457a93f556b9dbdc53a7,2026-09-09,validation,0.00133744,0.0021964,7532,4772,575
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,381fa1daee1f428dbf7df188e8964853,2026-09-09,validation,0.00073198,0.0020872,8450,7529,331
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,f97981b6f2c546d7aa2ff64ca0c79f53,2026-09-09,validation,0.00118314,0.0027036,9258,8447,710
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,8f96c132017e4e71a785d872cc1ad722,2026-09-09,validation,0.0010071,0.002673,11451,9255,319
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,2845a6d40845413ba51c011306489e3f,2026-09-09,validation,0.00069216,0.0027527999999999997,12114,11448,275
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,e0c22d161ebd44049c36e39e56e41236,2026-09-09,validation,0.0018978399999999998,0.0027568000000000002,11750,4772,339
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,f3f93882445142f8ba0d5c86e3eca716,2026-09-09,validation,0.0014291400000000002,0.0035436,12576,11747,857
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_393__reference-r64__gpt-5.6-luna__seed0,d165ef45d2a347b6a1bc59148328eb84,2026-09-09,validation,0.00153962,0.0037195999999999996,14338,12111,710
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_461__reference-r64__gpt-5.6-luna__seed0,9b6f83bb65ba40f898cd503d8bc50d97,2026-09-09,validation,0.0006368400000000001,0.0014958,5997,4772,247
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12b_2020_p5__reference-r64__gpt-5.6-luna__seed0,c269acd232ad4abbbaad14e7a43b6101,2026-09-09,validation,0.00033951999999999995,0.0014566,6209,6206,179
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_421__reference-r64__gpt-5.6-luna__seed0,57ed553715c04630a5695b8e51649099,2026-09-09,validation,0.00078064,0.0016395999999999997,6266,4772,322
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_421__reference-r64__gpt-5.6-luna__seed0,0a40b59525dc4cc6ac8274557d573a62,2026-09-09,validation,0.00025566,0.0013830000000000001,6627,6263,48
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_421__reference-r64__gpt-5.6-luna__seed0,a5dc5ad1f681459ea2ad6001fffae7b0,2026-09-09,validation,0.00059128,0.0017836,6854,6624,344
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,48d022b05c184d7b9a45675f5bf9601a,2026-09-09,validation,0.0007302400000000001,0.0015891999999999998,6302,4772,274
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,262754652fdd437fa85665b92b6a73e8,2026-09-09,validation,0.00074538,0.0018792,8364,6299,172
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,035bfcfc9a3442fe8aea60c446e24e01,2026-09-09,validation,0.0009302199999999999,0.0024351999999999998,9572,8361,434
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,29e460c864444500b503448c938e5b1b,2026-09-09,validation,0.00052958,0.0022519999999999997,10492,9569,128
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,cbc61428f98949bc8420defdf34dbfc8,2026-09-09,validation,0.0006389799999999999,0.0025269999999999997,12233,10489,67
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,af23e9b285ff45d0b59527e40104bf5a,2026-09-09,validation,0.0009142,0.0031155999999999996,12440,12230,523
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,bdb75796902e498a8c5a6d3af1318442,2026-09-09,validation,0.00062254,0.0028612,13448,12437,143
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,4ae958c696174983925931ecaaa424f8,2026-09-09,validation,0.0011835,0.0036035999999999998,15438,13445,430
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,9875836218eb4fd78e8f8e3226902ae7,2026-09-09,validation,0.0011704999999999999,0.0039488,16036,15435,618
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,84074bc8e2a54612b6dc88394b1ece5d,2026-09-09,validation,0.00258884,0.0034477999999999996,15625,4772,269
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,260947ac471a4401a7dab50ea6e33570,2026-09-09,validation,0.0014588399999999999,0.0042708,16596,15622,793
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,63356654cca24278a4089ad155d1ab3f,2026-09-09,validation,0.00145046,0.0044372,17656,16593,755
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,172bec9f20d64d1784fc2f880e7dbb64,2026-09-09,validation,0.00355664,0.0044155999999999996,20518,4772,260
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,86ac8a7d07294abb8e8744da7e279077,2026-09-09,validation,0.0018658999999999998,0.0055585999999999995,21181,20515,1102
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,70d1733d30c64640b231bc0199669143,2026-09-09,validation,0.00475584,0.0056148,20058,4772,1336
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,c51065e5e1eb4b8699aaf97ba7b1ca51,2026-09-09,validation,0.00376344,0.0046224000000000005,21234,4772,313
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,20242f64950e47fa92dde1abc7e1112a,2026-09-09,validation,0.00095002,0.004771599999999999,21848,21231,335
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,e8f76c03aa744985bbaf485eb3048f16,2026-09-09,validation,0.0021498999999999997,0.006082,23114,21845,1216
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,1fe22892c8904af7873f3e6dee9b01f5,2026-09-09,validation,0.00458704,0.0054459999999999995,26402,4772,138
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_530__reference-r64__gpt-5.6-luna__seed0,85db600133eb4a49872dbd4f79583a7f,2026-09-09,validation,0.00114638,0.0058982,27613,26399,313
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,9844f5464cb948b19991739f6ad70f6b,2026-09-09,validation,0.00028952,0.0013993999999999999,6169,6166,138
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,a9f296d7c0514b22b692066c993182db,2026-09-09,validation,0.0014852399999999999,0.0023442,6477,4772,874
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,de2a6505f7434549ad088580af425afd,2026-09-09,validation,0.00159764,0.0024565999999999998,8983,4772,550
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,8519ea526b75458e8831e1390c1243e3,2026-09-09,validation,0.00109304,0.001952,7036,4772,454
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,47f6bcdc3fc04c43958cb30979198a34,2026-09-09,validation,0.00157366,0.0028396,7688,7033,1085
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,058b231b407346f4ba681f19a078e3a1,2026-09-09,validation,0.00269804,0.0035570000000000003,7915,4772,1645
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12_2000_p12__reference-r64__gpt-5.6-luna__seed0,e532cbe111c84e58bcb5b8e062fe7401,2026-09-09,validation,0.00322364,0.0040826,8377,4772,2006
