id,stage,model,pid,created,reserved,charged,status,usage,cell
c5c22417c1db404bbd498db04e8113e8,calibration,gpt-5.6-luna,1709916,1788877365.503305,0.0485814,0.00040902,settled,"{""input_bound"": 46299, ""input_tokens"": 3558, ""input_tokens_details"": {""cache_write_tokens"": 1154, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 108, ""output_tokens_details"": {""reasoning_tokens"": 78}, ""response_id"": ""resp_0534725c69677112006aa01a36bb3487d2bf9255af3c2a6c97"", ""status"": ""completed"", ""total_tokens"": 3666}",mathd_algebra_410__baseline-r32__gpt-5.6-luna__seed0
531d1e40af4640a1bc486b53320009a7,calibration,gpt-5.6-luna,1709841,1788877365.5169494,0.0487226,0.00049202,settled,"{""input_bound"": 47005, ""input_tokens"": 3817, ""input_tokens_details"": {""cache_write_tokens"": 1413, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 134, ""output_tokens_details"": {""reasoning_tokens"": 120}, ""response_id"": ""resp_06b2e54b4b17b5a1006aa01a36c28887d2b45c36417ae44f2d"", ""status"": ""completed"", ""total_tokens"": 3951}",amc12a_2003_p1__baseline-r64__gpt-5.6-luna__seed1
7d94217c24a84309b03cdfe8f3a82cbf,calibration,gpt-5.6-luna,1709873,1788877365.541498,0.048659999999999995,0.0008850999999999999,settled,"{""input_bound"": 46692, ""input_tokens"": 3788, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 3785}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 674, ""output_tokens_details"": {""reasoning_tokens"": 516}, ""response_id"": ""resp_0629185d421bb496006aa01a38a72887d28026817672cbc93f"", ""status"": ""completed"", ""total_tokens"": 4462}",amc12a_2013_p7__baseline-r32__gpt-5.6-luna__seed1
ed3da6b28b484c50822381903b8a2bd4,calibration,gpt-5.6-luna,1709829,1788877365.6056256,0.0487542,0.00052582,settled,"{""input_bound"": 47163, ""input_tokens"": 3914, ""input_tokens_details"": {""cache_write_tokens"": 1510, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 146, ""output_tokens_details"": {""reasoning_tokens"": 121}, ""response_id"": ""resp_0c00c062774d91d9006aa01a36d66087d29bb7e83dcac99a29"", ""status"": ""completed"", ""total_tokens"": 4060}",amc12a_2020_p13__baseline-r32__gpt-5.6-luna__seed1
8487571d9c334d04a0e76bccac5fdcd3,calibration,gpt-5.6-luna,1709890,1788877369.9686577,0.049107399999999995,0.00023433999999999998,settled,"{""input_bound"": 48929, ""input_tokens"": 3896, ""input_tokens_details"": {""cache_write_tokens"": 106, ""cached_tokens"": 3787}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 114, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_0588e907ddab7dcd006aa01a3afdc487d2bbd697c80d93d0aa"", ""status"": ""completed"", ""total_tokens"": 4010}",amc12b_2002_p11__baseline-r32__gpt-5.6-luna__seed1
d48d1f34cb8a429c96c16d94383c8048,calibration,gpt-5.6-luna,1709854,1788877370.0278237,0.049068799999999996,0.00029810000000000004,settled,"{""input_bound"": 48736, ""input_tokens"": 3835, ""input_tokens_details"": {""cache_write_tokens"": 87, ""cached_tokens"": 3745}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 171, ""output_tokens_details"": {""reasoning_tokens"": 67}, ""response_id"": ""resp_0da40327fa4cd289006aa01a3a32dc87d29b47d31504b25e7e"", ""status"": ""completed"", ""total_tokens"": 4006}",mathd_numbertheory_42__baseline-r64__gpt-5.6-luna__seed0
1ddb45723bb043ecbeb1fa1a483321d9,calibration,gpt-5.6-luna,1709900,1788877370.2203002,0.0490266,0.00024954,settled,"{""input_bound"": 48525, ""input_tokens"": 3828, ""input_tokens_details"": {""cache_write_tokens"": 118, ""cached_tokens"": 3707}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 126, ""output_tokens_details"": {""reasoning_tokens"": 18}, ""response_id"": ""resp_0665dadab42127b5006aa01a3a671487d298805783008ad092"", ""status"": ""completed"", ""total_tokens"": 3954}",imo_1968_p5_1__baseline-r32__gpt-5.6-luna__seed0
61ecf0332c7946c58b38e084f7428466,calibration,gpt-5.6-luna,1709904,1788877370.3577318,0.048964799999999996,0.0001257,settled,"{""input_bound"": 48216, ""input_tokens"": 3615, ""input_tokens_details"": {""cache_write_tokens"": 147, ""cached_tokens"": 3465}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 22, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_02e339b5fbe61969006aa01a3a8efc87d29fb791e4f979c8c7"", ""status"": ""completed"", ""total_tokens"": 3637}",mathd_algebra_37__baseline-r64__gpt-5.6-luna__seed0
95345791957d4727a416254d2a31e501,calibration,gpt-5.6-luna,1709845,1788877370.3869226,0.049224199999999996,0.00071356,settled,"{""input_bound"": 49513, ""input_tokens"": 4064, ""input_tokens_details"": {""cache_write_tokens"": 263, ""cached_tokens"": 3798}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 487, ""output_tokens_details"": {""reasoning_tokens"": 382}, ""response_id"": ""resp_095125c96962a6e0006aa01a3a97c087d28eab39d61f20c461"", ""status"": ""completed"", ""total_tokens"": 4551}",amc12a_2002_p13__baseline-r32__gpt-5.6-luna__seed0
d901b2ef1dd34eec8135bf41e2f2facd,calibration,gpt-5.6-luna,1709829,1788877370.4328291,0.050061999999999995,0.00039982,settled,"{""input_bound"": 53702, ""input_tokens"": 5249, ""input_tokens_details"": {""cache_write_tokens"": 1335, ""cached_tokens"": 3911}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 45, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_0c00c062774d91d9006aa01a3a905887d29174566e275d45d1"", ""status"": ""completed"", ""total_tokens"": 5294}",amc12a_2020_p13__baseline-r32__gpt-5.6-luna__seed1
d544c693a186469a88bc11425a8b74bb,calibration,gpt-5.6-luna,1709833,1788877370.588931,0.048681999999999996,0.00070282,settled,"{""input_bound"": 46802, ""input_tokens"": 3779, ""input_tokens_details"": {""cache_write_tokens"": 1375, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 316, ""output_tokens_details"": {""reasoning_tokens"": 293}, ""response_id"": ""resp_050aabad145427a8006aa01a3ae9b487d2a55a336dc42ae8d3"", ""status"": ""completed"", ""total_tokens"": 4095}",aime_1990_p4__baseline-r32__gpt-5.6-luna__seed0
